vn;dtprel;dtreg;dtconf;dtini;dtfine;mp;prova;laboratorio;code
117;25/03/2013;27/03/2013;26/03/2013;27/03/2013;29/03/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
117;26/03/2013;27/03/2013;26/03/2013;27/03/2013;29/03/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
117;25/03/2013;27/03/2013;26/03/2013;27/03/2013;29/03/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
3747;27/03/2013;28/03/2013;27/03/2013;28/03/2013;29/03/2013;MP 06/014 rev. 0;Larve di parassiti;Sezione di Bergamo - Laboratorio Diagnostica Generale;3747MP 06/014 rev. 0
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;27/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;27/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;27/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;27/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;27/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;27/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;02/04/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;02/04/2013;02/04/2013;02/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2626;02/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2227;03/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;03/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;03/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;03/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;02/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;02/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
463;03/04/2013;03/04/2013;03/04/2013;03/04/2013;08/04/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;03/04/2013;03/04/2013;03/04/2013;05/04/2013;18/04/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
2227;02/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2981;02/04/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;03/04/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;03/04/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;29/03/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;02/04/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;02/04/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;29/03/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
122;04/04/2013;04/04/2013;04/04/2013;08/04/2013;09/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
1569;04/04/2013;04/04/2013;04/04/2013;09/04/2013;09/04/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
122;05/04/2013;05/04/2013;05/04/2013;08/04/2013;09/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;04/04/2013;05/04/2013;05/04/2013;08/04/2013;08/04/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;04/04/2013;05/04/2013;05/04/2013;08/04/2013;08/04/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2981;03/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
1116;29/03/2013;29/03/2013;29/03/2013;29/03/2013;02/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;27/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;27/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;27/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;27/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;02/04/2013;02/04/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
2981;29/03/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;29/03/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;29/03/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;29/03/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;29/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;29/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
208;25/03/2013;27/03/2013;26/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;25/03/2013;27/03/2013;26/03/2013;27/03/2013;30/03/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;25/03/2013;27/03/2013;26/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;25/03/2013;27/03/2013;26/03/2013;27/03/2013;30/03/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;25/03/2013;27/03/2013;26/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;25/03/2013;27/03/2013;26/03/2013;27/03/2013;30/03/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;25/03/2013;27/03/2013;26/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;22/03/2013;27/03/2013;26/03/2013;27/03/2013;30/03/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;22/03/2013;27/03/2013;26/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;22/03/2013;27/03/2013;26/03/2013;27/03/2013;30/03/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;22/03/2013;27/03/2013;26/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;25/03/2013;27/03/2013;26/03/2013;27/03/2013;30/03/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
2629;27/03/2013;28/03/2013;27/03/2013;28/03/2013;28/03/2013;Non codificato;Esame anatomopatologico animali di taglia medio-piccola;Sezione di Bergamo - Laboratorio Diagnostica Generale;2629Non codificato
1067;27/03/2013;28/03/2013;27/03/2013;27/03/2013;02/04/2013;MP 01/103 rev. 1;Salmonella spp.;Sezione di Bergamo - Laboratorio Diagnostica Generale;1067MP 01/103 rev. 1
1103;27/03/2013;28/03/2013;27/03/2013;27/03/2013;30/03/2013;MP 01/119 rev. 0;Esame batteriologico latte (ricerca Stafilococco coagulasi +);Sezione di Bergamo - Laboratorio Diagnostica Generale;1103MP 01/119 rev. 0
661;25/03/2013;28/03/2013;27/03/2013;02/04/2013;05/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;26/03/2013;28/03/2013;27/03/2013;29/03/2013;02/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
2344;29/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;29/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;29/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;29/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;29/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;27/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;27/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;28/03/2013;02/04/2013;29/03/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;28/03/2013;02/04/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;02/04/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;02/04/2013;02/04/2013;02/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2344;02/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;03/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;03/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;02/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;02/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;02/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;02/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;02/04/2013;03/04/2013;03/04/2013;04/04/2013;04/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;02/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
